Filename	Rice Straw 5C
Instrument name	0550-0170 (192.168.1.100)
Operator	tariq
rundate	9/24/2023
Sample name	Rice Straw 5C
proceduresegments	Select Gas: Gas 1 ; Ramp 20 °C/min to 150.00 °C; Isothermal 1.0 min; Ramp 5 °C/min to 900.00 °C
[step]
Ramp 5 °C/min to 900.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
7.72000	151.270	9.593	90.0409
7.72167	151.279	9.593	90.0402
7.72333	151.287	9.593	90.0395
7.72500	151.296	9.593	90.0388
7.72667	151.305	9.593	90.0382
7.72833	151.314	9.593	90.0375
7.73000	151.323	9.593	90.0368
7.73167	151.331	9.592	90.0361
7.73333	151.340	9.592	90.0354
7.73500	151.349	9.592	90.0347
7.73667	151.358	9.592	90.0340
7.73833	151.367	9.592	90.0334
7.74000	151.375	9.592	90.0327
7.74167	151.384	9.592	90.0320
7.74333	151.393	9.592	90.0313
7.74500	151.402	9.592	90.0306
7.74667	151.411	9.592	90.0299
7.74833	151.419	9.592	90.0292
7.75000	151.428	9.592	90.0285
7.75167	151.437	9.592	90.0278
7.75333	151.446	9.592	90.0272
7.75500	151.455	9.591	90.0265
7.75667	151.464	9.591	90.0258
7.75833	151.473	9.591	90.0251
7.76000	151.482	9.591	90.0244
7.76167	151.490	9.591	90.0237
7.76333	151.499	9.591	90.0231
7.76500	151.508	9.591	90.0224
7.76667	151.517	9.591	90.0217
7.76833	151.526	9.591	90.0210
7.77000	151.535	9.591	90.0203
7.77167	151.544	9.591	90.0196
7.77333	151.553	9.591	90.0190
7.77500	151.562	9.591	90.0183
7.77667	151.571	9.590	90.0176
7.77833	151.580	9.590	90.0169
7.78000	151.588	9.590	90.0162
7.78167	151.597	9.590	90.0155
7.78333	151.606	9.590	90.0148
7.78500	151.615	9.590	90.0142
7.78667	151.624	9.590	90.0135
7.78833	151.633	9.590	90.0128
7.79000	151.642	9.590	90.0121
7.79167	151.651	9.590	90.0114
7.79333	151.660	9.590	90.0107
7.79500	151.669	9.590	90.0100
7.79667	151.678	9.590	90.0094
7.79833	151.687	9.590	90.0087
7.80000	151.696	9.589	90.0080
7.80167	151.705	9.589	90.0073
7.80333	151.714	9.589	90.0066
7.80500	151.723	9.589	90.0059
7.80667	151.732	9.589	90.0053
7.80833	151.741	9.589	90.0046
7.81000	151.750	9.589	90.0039
7.81167	151.759	9.589	90.0032
7.81333	151.768	9.589	90.0025
7.81500	151.777	9.589	90.0018
7.81667	151.786	9.589	90.0011
7.81833	151.795	9.589	90.0005
7.82000	151.804	9.589	89.9998
7.82167	151.813	9.589	89.9991
7.82333	151.823	9.588	89.9984
7.82500	151.832	9.588	89.9977
7.82667	151.841	9.588	89.9970
7.82833	151.850	9.588	89.9963
7.83000	151.859	9.588	89.9956
7.83167	151.868	9.588	89.9949
7.83333	151.877	9.588	89.9943
7.83500	151.886	9.588	89.9936
7.83667	151.895	9.588	89.9929
7.83833	151.904	9.588	89.9922
7.84000	151.913	9.588	89.9915
7.84167	151.922	9.588	89.9908
7.84333	151.931	9.588	89.9901
7.84500	151.941	9.587	89.9894
7.84667	151.950	9.587	89.9887
7.84833	151.959	9.587	89.9881
7.85000	151.968	9.587	89.9874
7.85167	151.977	9.587	89.9867
7.85333	151.986	9.587	89.9860
7.85500	151.995	9.587	89.9853
7.85667	152.004	9.587	89.9846
7.85833	152.013	9.587	89.9839
7.86000	152.023	9.587	89.9832
7.86167	152.032	9.587	89.9825
7.86333	152.041	9.587	89.9819
7.86500	152.050	9.587	89.9812
7.86667	152.059	9.587	89.9805
7.86833	152.068	9.586	89.9798
7.87000	152.077	9.586	89.9791
7.87167	152.087	9.586	89.9784
7.87333	152.096	9.586	89.9777
7.87500	152.105	9.586	89.9770
7.87667	152.114	9.586	89.9763
7.87833	152.123	9.586	89.9757
7.88000	152.132	9.586	89.9750
7.88167	152.141	9.586	89.9743
7.88333	152.151	9.586	89.9736
7.88500	152.160	9.586	89.9729
7.88667	152.169	9.586	89.9722
7.88833	152.178	9.586	89.9715
7.89000	152.187	9.586	89.9708
7.89167	152.196	9.585	89.9701
7.89333	152.206	9.585	89.9695
7.89500	152.215	9.585	89.9688
7.89667	152.224	9.585	89.9681
7.89833	152.233	9.585	89.9674
7.90000	152.242	9.585	89.9667
7.90167	152.252	9.585	89.9660
7.90333	152.261	9.585	89.9653
7.90500	152.270	9.585	89.9646
7.90667	152.279	9.585	89.9639
7.90833	152.288	9.585	89.9633
7.91000	152.297	9.585	89.9626
7.91167	152.307	9.585	89.9619
7.91333	152.316	9.584	89.9612
7.91500	152.325	9.584	89.9605
7.91667	152.334	9.584	89.9598
7.91833	152.343	9.584	89.9591
7.92000	152.353	9.584	89.9584
7.92167	152.362	9.584	89.9577
7.92333	152.371	9.584	89.9571
7.92500	152.380	9.584	89.9564
7.92667	152.389	9.584	89.9557
7.92833	152.399	9.584	89.9550
7.93000	152.408	9.584	89.9543
7.93167	152.417	9.584	89.9536
7.93333	152.426	9.584	89.9529
7.93500	152.435	9.584	89.9522
7.93667	152.445	9.583	89.9515
7.93833	152.454	9.583	89.9508
7.94000	152.463	9.583	89.9501
7.94167	152.472	9.583	89.9495
7.94333	152.481	9.583	89.9488
7.94500	152.491	9.583	89.9481
7.94667	152.500	9.583	89.9474
7.94833	152.509	9.583	89.9467
7.95000	152.518	9.583	89.9460
7.95167	152.527	9.583	89.9453
7.95333	152.537	9.583	89.9446
7.95500	152.546	9.583	89.9439
7.95667	152.555	9.583	89.9432
7.95833	152.564	9.582	89.9425
7.96000	152.573	9.582	89.9419
7.96167	152.583	9.582	89.9412
7.96333	152.592	9.582	89.9405
7.96500	152.601	9.582	89.9398
7.96667	152.610	9.582	89.9391
7.96833	152.619	9.582	89.9384
7.97000	152.628	9.582	89.9377
7.97167	152.638	9.582	89.9370
7.97333	152.647	9.582	89.9363
7.97500	152.656	9.582	89.9357
7.97667	152.665	9.582	89.9350
7.97833	152.674	9.582	89.9343
7.98000	152.684	9.582	89.9336
7.98167	152.693	9.581	89.9329
7.98333	152.702	9.581	89.9322
7.98500	152.711	9.581	89.9315
7.98667	152.720	9.581	89.9309
7.98833	152.730	9.581	89.9302
7.99000	152.739	9.581	89.9295
7.99167	152.748	9.581	89.9288
7.99333	152.757	9.581	89.9281
7.99500	152.766	9.581	89.9274
7.99667	152.775	9.581	89.9267
7.99833	152.785	9.581	89.9261
8.00000	152.794	9.581	89.9254
8.00167	152.803	9.581	89.9247
8.00333	152.812	9.581	89.9240
8.00500	152.821	9.580	89.9233
8.00667	152.830	9.580	89.9226
8.00833	152.840	9.580	89.9219
8.01000	152.849	9.580	89.9212
8.01167	152.858	9.580	89.9205
8.01333	152.867	9.580	89.9199
8.01500	152.876	9.580	89.9192
8.01667	152.885	9.580	89.9185
8.01833	152.895	9.580	89.9178
8.02000	152.904	9.580	89.9171
8.02167	152.913	9.580	89.9164
8.02333	152.922	9.580	89.9157
8.02500	152.931	9.580	89.9150
8.02667	152.940	9.579	89.9144
8.02833	152.949	9.579	89.9137
8.03000	152.959	9.579	89.9130
8.03167	152.968	9.579	89.9123
8.03333	152.977	9.579	89.9116
8.03500	152.986	9.579	89.9109
