Filename	20 raw rate 5
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	4/22/2023
Sample name	20 raw
proceduresegments	Select Gas: Gas 1 ; Equilibrate 30.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 20 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.516667	32.877	9.761	97.5330
0.518333	32.901	9.761	97.5324
0.520000	32.925	9.761	97.5318
0.521667	32.949	9.761	97.5312
0.523333	32.973	9.760	97.5306
0.525000	32.997	9.760	97.5300
0.526667	33.021	9.760	97.5294
0.528333	33.045	9.760	97.5289
0.530000	33.069	9.760	97.5283
0.531667	33.093	9.760	97.5277
0.533333	33.117	9.760	97.5271
0.535000	33.142	9.760	97.5265
0.536667	33.166	9.760	97.5259
0.538333	33.190	9.760	97.5253
0.540000	33.215	9.760	97.5247
0.541667	33.239	9.760	97.5241
0.543333	33.264	9.760	97.5235
0.545000	33.288	9.760	97.5229
0.546667	33.313	9.760	97.5223
0.548333	33.337	9.760	97.5217
0.550000	33.362	9.760	97.5211
0.551667	33.387	9.759	97.5205
0.553333	33.412	9.759	97.5198
0.555000	33.436	9.759	97.5192
0.556667	33.461	9.759	97.5186
0.558333	33.486	9.759	97.5180
0.560000	33.511	9.759	97.5174
0.561667	33.536	9.759	97.5167
0.563333	33.561	9.759	97.5161
0.565000	33.586	9.759	97.5155
0.566667	33.611	9.759	97.5149
0.568333	33.636	9.759	97.5142
0.570000	33.661	9.759	97.5136
0.571667	33.686	9.759	97.5130
0.573333	33.712	9.759	97.5123
0.575000	33.737	9.759	97.5117
0.576667	33.762	9.759	97.5110
0.578333	33.787	9.758	97.5104
0.580000	33.813	9.758	97.5098
0.581667	33.838	9.758	97.5091
0.583333	33.863	9.758	97.5085
0.585000	33.889	9.758	97.5078
0.586667	33.914	9.758	97.5072
0.588333	33.940	9.758	97.5065
0.590000	33.965	9.758	97.5059
0.591667	33.991	9.758	97.5052
0.593333	34.016	9.758	97.5046
0.595000	34.042	9.758	97.5039
0.596667	34.068	9.758	97.5033
0.598333	34.093	9.758	97.5026
0.600000	34.119	9.758	97.5020
0.601667	34.144	9.758	97.5013
0.603333	34.170	9.757	97.5006
0.605000	34.196	9.757	97.5000
0.606667	34.222	9.757	97.4993
0.608333	34.247	9.757	97.4986
0.610000	34.273	9.757	97.4980
0.611667	34.299	9.757	97.4973
0.613333	34.325	9.757	97.4966
0.615000	34.351	9.757	97.4960
0.616667	34.377	9.757	97.4953
0.618333	34.403	9.757	97.4946
0.620000	34.428	9.757	97.4939
0.621667	34.454	9.757	97.4932
0.623333	34.480	9.757	97.4925
0.625000	34.506	9.757	97.4919
0.626667	34.532	9.757	97.4912
0.628333	34.558	9.756	97.4905
0.630000	34.584	9.756	97.4898
0.631667	34.610	9.756	97.4891
0.633333	34.637	9.756	97.4884
0.635000	34.663	9.756	97.4877
0.636667	34.689	9.756	97.4870
0.638333	34.715	9.756	97.4863
0.640000	34.741	9.756	97.4856
0.641667	34.767	9.756	97.4849
0.643333	34.793	9.756	97.4842
0.645000	34.820	9.756	97.4835
0.646667	34.846	9.756	97.4828
0.648333	34.872	9.756	97.4821
0.650000	34.898	9.756	97.4814
0.651667	34.924	9.755	97.4807
0.653333	34.951	9.755	97.4800
0.655000	34.977	9.755	97.4793
0.656667	35.003	9.755	97.4785
0.658333	35.030	9.755	97.4778
0.660000	35.056	9.755	97.4771
0.661667	35.082	9.755	97.4764
0.663333	35.109	9.755	97.4757
0.665000	35.135	9.755	97.4749
0.666667	35.161	9.755	97.4742
0.668333	35.188	9.755	97.4735
0.670000	35.214	9.755	97.4727
0.671667	35.240	9.755	97.4720
0.673333	35.267	9.755	97.4713
0.675000	35.293	9.754	97.4705
0.676667	35.320	9.754	97.4698
0.678333	35.346	9.754	97.4691
0.680000	35.372	9.754	97.4683
0.681667	35.399	9.754	97.4676
0.683333	35.425	9.754	97.4669
0.685000	35.452	9.754	97.4661
0.686667	35.478	9.754	97.4654
0.688333	35.505	9.754	97.4646
0.690000	35.531	9.754	97.4639
0.691667	35.558	9.754	97.4631
0.693333	35.584	9.754	97.4624
0.695000	35.611	9.754	97.4616
0.696667	35.637	9.753	97.4609
0.698333	35.664	9.753	97.4601
0.700000	35.690	9.753	97.4594
0.701667	35.717	9.753	97.4586
0.703333	35.743	9.753	97.4578
0.705000	35.770	9.753	97.4571
0.706667	35.796	9.753	97.4563
0.708333	35.823	9.753	97.4556
0.710000	35.849	9.753	97.4548
0.711667	35.876	9.753	97.4540
0.713333	35.902	9.753	97.4533
0.715000	35.929	9.753	97.4525
0.716667	35.956	9.753	97.4517
0.718333	35.982	9.752	97.4510
0.720000	36.009	9.752	97.4502
0.721667	36.035	9.752	97.4494
0.723333	36.062	9.752	97.4486
0.725000	36.088	9.752	97.4479
0.726667	36.115	9.752	97.4471
0.728333	36.141	9.752	97.4463
0.730000	36.168	9.752	97.4455
0.731667	36.195	9.752	97.4447
0.733333	36.221	9.752	97.4440
0.735000	36.248	9.752	97.4432
0.736667	36.274	9.752	97.4424
0.738333	36.301	9.752	97.4416
0.740000	36.328	9.751	97.4408
0.741667	36.354	9.751	97.4400
0.743333	36.381	9.751	97.4392
0.745000	36.407	9.751	97.4384
0.746667	36.434	9.751	97.4376
0.748333	36.461	9.751	97.4368
0.750000	36.487	9.751	97.4360
0.751667	36.514	9.751	97.4352
0.753333	36.540	9.751	97.4344
0.755000	36.567	9.751	97.4336
0.756667	36.594	9.751	97.4328
0.758333	36.620	9.751	97.4320
0.760000	36.647	9.751	97.4312
0.761667	36.673	9.750	97.4304
0.763333	36.700	9.750	97.4296
0.765000	36.727	9.750	97.4288
0.766667	36.753	9.750	97.4280
0.768333	36.780	9.750	97.4271
0.770000	36.806	9.750	97.4263
0.771667	36.833	9.750	97.4255
0.773333	36.860	9.750	97.4247
0.775000	36.886	9.750	97.4239
0.776667	36.913	9.750	97.4230
0.778333	36.939	9.750	97.4222
0.780000	36.966	9.750	97.4214
0.781667	36.993	9.749	97.4206
0.783333	37.019	9.749	97.4198
0.785000	37.046	9.749	97.4189
0.786667	37.072	9.749	97.4181
0.788333	37.099	9.749	97.4173
0.790000	37.126	9.749	97.4164
0.791667	37.152	9.749	97.4156
0.793333	37.179	9.749	97.4148
0.795000	37.205	9.749	97.4140
0.796667	37.232	9.749	97.4131
0.798333	37.259	9.749	97.4123
0.800000	37.285	9.749	97.4115
0.801667	37.312	9.748	97.4106
0.803333	37.338	9.748	97.4098
0.805000	37.365	9.748	97.4089
0.806667	37.392	9.748	97.4081
0.808333	37.418	9.748	97.4072
0.810000	37.445	9.748	97.4064
0.811667	37.471	9.748	97.4056
0.813333	37.498	9.748	97.4047
0.815000	37.524	9.748	97.4039
0.816667	37.551	9.748	97.4030
0.818333	37.578	9.748	97.4022
0.820000	37.604	9.748	97.4013
0.821667	37.631	9.747	97.4005
0.823333	37.657	9.747	97.3996
0.825000	37.684	9.747	97.3988
0.826667	37.711	9.747	97.3979
0.828333	37.737	9.747	97.3971
0.830000	37.764	9.747	97.3962
0.831667	37.790	9.747	97.3953
0.833333	37.817	9.747	97.3945
0.835000	37.843	9.747	97.3936
0.836667	37.870	9.747	97.3928
0.838333	37.897	9.747	97.3919
0.840000	37.923	9.747	97.3910
0.841667	37.950	9.746	97.3902
0.843333	37.976	9.746	97.3893
0.845000	38.003	9.746	97.3884
0.846667	38.029	9.746	97.3876
