Filename	chinese fir rate 5(4)
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	6/8/2019
Sample name	chinese fir
proceduresegments	Select Gas: Gas 1 ; Equilibrate 25.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 30 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.488333	27.120	10.69	99.8079
0.490000	27.135	10.69	99.8073
0.491667	27.150	10.69	99.8072
0.493333	27.165	10.69	99.8076
0.495000	27.180	10.69	99.8080
0.496667	27.195	10.69	99.8079
0.498333	27.211	10.69	99.8072
0.500000	27.226	10.69	99.8052
0.501667	27.242	10.69	99.8048
0.503333	27.257	10.69	99.8048
0.505000	27.273	10.69	99.8053
0.506667	27.288	10.69	99.8054
0.508333	27.304	10.69	99.8053
0.510000	27.320	10.69	99.8045
0.511667	27.336	10.69	99.8035
0.513333	27.352	10.69	99.8032
0.515000	27.368	10.69	99.8032
0.516667	27.384	10.69	99.8034
0.518333	27.400	10.69	99.8034
0.520000	27.416	10.69	99.8032
0.521667	27.433	10.69	99.8028
0.523333	27.449	10.69	99.8024
0.525000	27.465	10.69	99.8023
0.526667	27.482	10.69	99.8022
0.528333	27.498	10.69	99.8021
0.530000	27.515	10.69	99.8020
0.531667	27.532	10.69	99.8018
0.533333	27.549	10.69	99.8015
0.535000	27.566	10.69	99.8014
0.536667	27.582	10.69	99.8012
0.538333	27.599	10.69	99.8010
0.540000	27.617	10.69	99.8007
0.541667	27.634	10.69	99.8004
0.543333	27.651	10.69	99.8003
0.545000	27.668	10.69	99.8003
0.546667	27.686	10.69	99.8002
0.548333	27.703	10.69	99.8000
0.550000	27.720	10.69	99.7996
0.551667	27.738	10.69	99.7991
0.553333	27.756	10.69	99.7987
0.555000	27.773	10.69	99.7987
0.556667	27.791	10.69	99.7988
0.558333	27.809	10.69	99.7988
0.560000	27.827	10.69	99.7986
0.561667	27.845	10.69	99.7975
0.563333	27.863	10.68	99.7965
0.565000	27.881	10.68	99.7962
0.566667	27.899	10.68	99.7963
0.568333	27.917	10.68	99.7965
0.570000	27.936	10.68	99.7965
0.571667	27.954	10.68	99.7962
0.573333	27.972	10.68	99.7947
0.575000	27.991	10.68	99.7936
0.576667	28.009	10.68	99.7934
0.578333	28.028	10.68	99.7934
0.580000	28.047	10.68	99.7936
0.581667	28.065	10.68	99.7935
0.583333	28.084	10.68	99.7932
0.585000	28.103	10.68	99.7921
0.586667	28.122	10.68	99.7915
0.588333	28.141	10.68	99.7913
0.590000	28.160	10.68	99.7913
0.591667	28.179	10.68	99.7913
0.593333	28.198	10.68	99.7912
0.595000	28.218	10.68	99.7908
0.596667	28.237	10.68	99.7904
0.598333	28.256	10.68	99.7900
0.600000	28.276	10.68	99.7898
0.601667	28.295	10.68	99.7896
0.603333	28.315	10.68	99.7895
0.605000	28.335	10.68	99.7892
0.606667	28.354	10.68	99.7890
0.608333	28.374	10.68	99.7887
0.610000	28.394	10.68	99.7885
0.611667	28.414	10.68	99.7882
0.613333	28.434	10.68	99.7878
0.615000	28.454	10.68	99.7875
0.616667	28.474	10.68	99.7872
0.618333	28.494	10.68	99.7870
0.620000	28.514	10.68	99.7870
0.621667	28.534	10.68	99.7868
0.623333	28.555	10.68	99.7864
0.625000	28.575	10.68	99.7855
0.626667	28.595	10.68	99.7848
0.628333	28.616	10.68	99.7846
0.630000	28.636	10.68	99.7846
0.631667	28.657	10.68	99.7847
0.633333	28.678	10.68	99.7845
0.635000	28.698	10.68	99.7837
0.636667	28.719	10.68	99.7818
0.638333	28.740	10.68	99.7811
0.640000	28.761	10.68	99.7810
0.641667	28.782	10.68	99.7811
0.643333	28.803	10.68	99.7812
0.645000	28.824	10.68	99.7810
0.646667	28.845	10.68	99.7794
0.648333	28.866	10.68	99.7772
0.650000	28.887	10.68	99.7768
0.651667	28.908	10.68	99.7767
0.653333	28.930	10.68	99.7768
0.655000	28.951	10.68	99.7768
0.656667	28.973	10.68	99.7764
0.658333	28.994	10.68	99.7752
0.660000	29.016	10.68	99.7740
0.661667	29.037	10.68	99.7737
0.663333	29.059	10.68	99.7736
0.665000	29.081	10.68	99.7736
0.666667	29.102	10.68	99.7734
0.668333	29.124	10.68	99.7730
0.670000	29.146	10.68	99.7725
0.671667	29.168	10.68	99.7721
0.673333	29.190	10.68	99.7718
0.675000	29.212	10.68	99.7715
0.676667	29.234	10.68	99.7713
0.678333	29.256	10.68	99.7710
0.680000	29.278	10.68	99.7706
0.681667	29.301	10.68	99.7703
0.683333	29.323	10.68	99.7701
0.685000	29.345	10.68	99.7697
0.686667	29.368	10.68	99.7692
0.688333	29.390	10.68	99.7688
0.690000	29.413	10.68	99.7684
0.691667	29.435	10.68	99.7682
0.693333	29.458	10.68	99.7680
0.695000	29.480	10.68	99.7678
0.696667	29.503	10.68	99.7674
0.698333	29.526	10.68	99.7662
0.700000	29.549	10.68	99.7652
0.701667	29.571	10.68	99.7648
0.703333	29.594	10.68	99.7648
0.705000	29.617	10.68	99.7647
0.706667	29.640	10.68	99.7645
0.708333	29.663	10.68	99.7640
